ObjID,image_id,visit,detector,trail_length,lsst_psf_snr,x,y,nn_detected,stack_detected
K25H12F,478,2025052800151,55,11.555422608434286,8.749127656178276,2544.062733036076,1649.742061683828,True,True
K25H12F,490,2025052800155,66,11.552312533565786,9.640442079074576,1809.0074574789503,2879.8728293035806,True,True
K25H12F,492,2025052800157,63,11.557455995169455,9.908489739126306,2825.080983411314,3373.5695252692294,True,True
K25H12F,481,2025052800152,63,11.560707134228036,9.829373954896036,1377.4527748690866,511.8725609473265,True,True
K25H12F,487,2025052800156,66,11.55276872758492,8.460461130609323,3187.0297519103087,3784.4403723717983,True,True
K25H12F,489,2025052800153,56,11.557158988272198,8.278055840632515,3750.351287410471,2641.25579741764,True,True
K25H12F,488,2025052800158,66,11.55478177598337,9.494195380506882,2399.7669851297505,571.5320889443855,True,True
K25H12F,479,2025052800145,21,11.56976176545377,9.355959134678011,3121.800999556459,2408.8044643899952,True,True
K25H12F,482,2025052800144,21,11.568934221301276,9.07493890058228,610.7649381116188,2824.039040319097,True,True
K25H12F,486,2025052800146,22,11.568817329600767,8.093931647748619,92.6727617557026,2546.243598191815,True,True
K20P02Y,512,2025052800180,169,8.550105234581576,2.187737259619155,2637.216418533905,2005.346813240605,False,False
K24W02L,534,2025053000262,96,11.020765051066736,4.88585857394978,3035.08061741872,1562.402026673648,False,True
K24W02L,533,2025053000276,156,11.016461003726429,2.11106470379373,1086.3728560649213,1498.390968772511,False,False
K24W02L,574,2025053000329,114,10.900463794913534,2.0035451930981387,401.8874663943767,2239.248300167811,False,False
K24W02L,581,2025053000331,103,10.893811011989854,2.5772365934761368,3903.112025691309,3399.7506239373097,False,True
K24W02L,572,2025053000340,114,10.891820052196524,2.2005407183442,3344.1634779797905,284.0337699063797,False,False
K22M01M,603,2025060900547,5,10.43332048981149,2.1032650889842226,438.5660925327168,513.4879019245584,False,False
K22M01M,604,2025060900575,68,10.422051987474523,5.142539950076793,1220.6032280300387,1363.6171929177704,False,False
K22M01M,605,2025060900589,92,10.405104625863048,3.430633775134979,1413.615886916882,2609.182216748312,False,False
K22M01M,601,2025060900596,21,10.415216113848745,8.85197036637037,2582.8981802053618,3815.451795134786,True,True
K25L00V,630,2025062000319,37,7.824723569231118,8.663187179471509,2218.5024451301306,3340.303366060485,False,True
K22M01M,602,2025060900643,21,10.43576489682018,3.2981419176430973,2102.218262951504,3018.689852103486,False,False
K25M00X,623,2025062000329,82,23.248812901431823,5.015550106850688,1660.133745989016,2990.9088690623303,True,True
K13Y38E,608,2025062000345,16,11.27357998068063,3.359264118686092,2793.271848085282,3118.763911865979,False,False
K25M02N,681,2025062000563,78,34.70256987069266,8.11030348509747,1204.513936479645,3961.761635023104,True,True
K18P22D,663,2025062000588,183,7.771724271384367,6.514235840470295,2231.114812329316,2025.967405574136,True,True
K25M00E,684,2025062100502,107,6.670232940009445,6.839008446698218,3021.6662715589828,633.4805576783923,False,True
K25M88W,678,2025062100497,112,24.039331577837363,6.020886514526656,2208.510379407767,1132.862419185053,False,True
K25M02N,686,2025062100535,112,38.75566314010312,4.219981089549875,512.7288811644268,3511.6543995176394,True,True
J99M00N,709,2025062100534,71,11.928974839234,8.055275965024544,3058.4018845001606,3866.95477246735,True,True
K08X02B,707,2025062300430,134,12.34881483661087,2.3562673099469973,2555.0337149677043,1850.2483306938989,False,False
K25M89G,710,2025062100601,87,20.949442271410497,8.769550138173654,2917.3891803722754,324.9311705112086,True,True
K20X02O,735,2025063000532,169,10.220264466,2.433146394542598,972.0097048282468,2706.7136089076075,False,False
K25N01T,749,2025070100128,162,6.560612812198926,6.560754022432057,2430.582477762242,3993.183289701084,False,False
K25M91V,782,2025070100542,164,10.050909327889984,6.841306956177695,2922.8539283697523,2181.993470936814,True,True
K21T13V,800,2025070100677,107,6.943627657191837,4.636554576463863,1570.0504202534892,2050.843392149479,False,False
K18A04G,839,2025070300153,2,6.843264969259232,4.873219256988988,332.5353762180267,53.89687705626329,False,False
K25N00B,865,2025070400425,145,13.770537105963,6.326819610452223,1890.588567234313,1760.389683013112,True,True
K25N00K,888,2025070600227,148,8.656088864272773,2.292199484936755,615.8536214926196,993.3196279311352,True,False
K25M89D,876,2025070600051,52,35.3198931500674,3.4221372827693304,3847.8088629132735,3556.1330584202574,False,False
K25N00T,886,2025070600249,23,24.73797145658798,2.461037955480861,358.49000765223127,2649.390518346064,True,True
K25N00T,881,2025070600201,23,24.698979152344613,4.5240356996644,1740.7619664122126,1969.3885708125329,False,False
K25M00V,889,2025070600270,24,14.72324932918433,6.651748605622016,922.799170964393,377.024065844684,True,True
K25N00K,885,2025070600275,148,8.711212167600916,7.560472434386457,933.7195137882318,560.4038677250389,True,True
K25N00T,887,2025070600219,175,24.67616442237012,2.494345098431553,333.6132417152122,1560.2348870283197,False,False
K25M00V,894,2025070600278,166,14.707796179764062,4.033932320348445,641.6229371978031,2906.2225536052406,True,True
K19B01A,906,2025070600372,187,6.435096790021788,9.204820677493275,3436.3018984553537,1746.1896520688697,True,True
K25M00V,884,2025070600230,166,14.868473528330258,5.80411678349228,647.0035692301486,1959.8886214073184,False,True
K25N00Q,913,2025070600486,105,8.783768129362144,5.882953437233497,966.7889469648576,1951.056916852852,False,True
K25N00B,896,2025070600313,43,13.671075247101369,2.3337979275918186,425.1125046366518,3738.154399137783,False,True
K25N00T,897,2025070600267,174,24.721051845036275,2.710928535229395,3139.131144693972,2184.8036053174847,True,True
K25M93L,893,2025070600309,156,6.756558936956664,9.320086764346607,2708.0434992746896,3680.6052948725846,True,True
K18B01J,917,2025070600601,186,15.589531098945258,4.856080642100495,3346.692271912724,705.2378577914653,False,False
K17O19M,914,2025070600544,110,6.905613952992862,2.152603302395514,1392.2865872367415,1317.305744802058,False,False
K25O02D,948,2025071000331,120,13.069964862250147,7.270977208840898,423.232656282009,3974.180607726807,False,False
K25O04L,931,2025071000133,40,10.810647038875324,7.190622568313992,581.3277673145775,1295.660982564525,False,False
K22Y06N,962,2025071000396,146,8.580182409053599,7.324656284557051,2800.074280965993,2271.3663921803845,False,False
K25N02Y,950,2025071000381,105,17.286733322727784,2.6202546540064944,1505.6587251419855,2555.1624589524613,False,False
K20B05A,959,2025071000376,61,6.399761128956536,4.7102393577997095,1013.0667671115508,1081.172981302016,False,True
K25N02Y,976,2025071000428,105,17.199968693958564,2.3428312156138635,2135.397475998673,2160.6668316295163,False,False
K20B05A,986,2025071000479,61,6.35094629406749,4.8839011615217,2272.8810356512467,1568.513822198696,False,True
K20B05A,982,2025071000480,61,6.351849908974587,2.3124740182957733,2273.585771379572,1562.0355996856551,False,False
K18B05J,1025,2025071000606,140,9.286504828842771,7.111688370314803,3526.998789129225,2755.299770430853,False,True
K20M02P,1041,2025071000636,30,9.920353127782306,5.650611614656108,600.72240832277,1533.1062511443238,False,False
K17W13W,1036,2025071000636,64,6.459669883406432,3.861217590164511,4031.835765958268,1726.8961805994245,False,False
K25N02Y,1063,2025071000648,144,16.913425568271865,3.34563503357786,3663.293861106068,1192.7162338147682,True,True
K20B05A,1049,2025071000647,101,6.313804936395916,5.165896669622016,1809.5040732425448,3935.771460113976,True,True
K25M01T,1084,2025071100272,55,9.664513024939088,6.344150018438464,3249.456277721089,373.82321459279103,False,True
K25O01N,1069,2025071100244,177,7.762043756554201,3.4575670451881586,2121.3937471049703,2820.7984039131416,False,True
K25D49K,1099,2025071100380,157,9.443820474400296,5.268289270203628,220.67221291529407,3527.943026900499,True,True
K25O01N,1080,2025071100323,177,7.79709969787027,3.427052703795872,1245.8478299800363,2148.972626172635,False,True
K25D49K,1089,2025071100397,157,9.435322003915418,6.699761823931476,31.45279565918929,3686.256894876973,False,True
K25O01N,1094,2025071100337,14,7.804716142572958,2.0883614437001383,1003.7344973671889,3813.625600483018,False,True
K25M89G,1104,2025071100438,21,14.105557041612036,2.8078845968503803,1743.6692022294474,3621.760288670098,False,True
K18B06Y,1112,2025071100531,158,26.65957637350924,7.395745896043129,2676.7910825166764,1439.5250663741872,False,False
K25D49K,1106,2025071100518,176,9.379259843479211,7.693579174396239,210.6029789897121,3171.023338871494,True,True
K25M92E,1116,2025071100503,145,18.292468137843933,9.826318572728884,1276.75627858649,2803.423238614535,False,True
K20B05A,1153,2025071100769,143,6.394966834496648,6.6985096788006055,3900.943132691412,3521.1287883177247,False,True
K25F23V,1180,2025071200266,105,11.624333470577444,4.833265632942845,2911.171276536374,2754.8053163849054,False,True
