L_fit,th_fit,flux_fit,rChiSq,ok,image_id,x,y,adcnn_len,adcnn_beta,adcnn_flux,score_rf,tp,truth_len,dlen,dang,flux_ratio,flux_snr
19.77239552376763,51.554982507843924,3558.5989795848227,0.48747859204618005,True,0,791.211323870143,2695.29342991824,285.1359,25.722805,-448.19385,0.709495393501419,False,,265.3635044762324,25.832177507843923,-7.9398657067356515,800.293713038196
36.05745418054042,10.377399736866789,27794.172847623366,1.1273477431355314,True,0,2024.0363771343727,2622.883444691908,65.399574,24.762112,10001.837,0.9609377481033065,True,30.960309877228543,29.342119819459583,14.384712263133224,2.778906799583253,4628.670052046451
33.65054430133212,68.42719409364841,11114.499987868265,1.1219252390655603,True,0,413.680196801968,2653.359163591636,38.160786,24.888456,3778.0422,0.6269071072298191,False,,4.510241698667883,43.538738093648405,2.9418676127726324,1915.9928453660962
138.68708747754334,17.31018059117397,25171.291085339566,1.1228492097284823,True,0,2483.46320754717,2711.275471698113,54.26539,24.573738,3877.035,0.5105411544048859,False,,84.42169747754335,7.263557408826017,6.492407493184758,2137.4082337646055
45.84592035830719,27.945483316135704,11107.945980547807,1.1287374810190285,True,0,3547.638368983957,2724.706550802139,65.48849,24.442034,3158.0334,0.5271694432720598,False,,19.64256964169281,3.503449316135704,3.517361779817721,1640.527108721638
29.780313202521462,89.32489112996042,14864.814466015545,1.1397396203907562,True,0,3650.765813253012,2806.752259036145,63.18391,25.43477,6231.294,0.9321033876338976,True,35.64551591122907,33.403596797478535,63.89012112996042,2.385510050723902,2723.9232240954943
13.799607297292528,20.9679597478846,10509.06868483968,1.127153173201673,True,0,594.9601482854495,2914.916589434661,56.750454,24.741177,6087.9893,0.9432427225759358,True,44.11450210742226,42.950846702707466,3.773217252115387,1.7261969702935713,2828.9864458229704
7.021390306080319,118.76331329158302,12599.91326240696,0.39076571915958075,True,0,2818.6534478960125,2984.42983035911,116.7429,90.1343,0.0,0.705401384643303,False,,109.72150969391969,28.62901329158302,,4755.059961577405
-19.117364228992137,22.569082561981435,8157.699698090678,1.1606324563178914,True,0,2190.345957011259,2919.8085977482087,49.111794,24.954111,2123.4915,0.547342292090784,False,,68.22915822899213,2.3850284380185656,3.8416446207063593,8157.699698090678
26.064720605359437,54.61655732532525,10784.803720262258,1.1493690076604115,True,0,297.7122507122507,2958.203228869896,54.37494,24.523146,6816.6914,0.8854738721033287,False,,28.310219394640566,30.093411325325253,1.5821170546553214,2112.446450057068
