#r(AU) rdot(AU/day) norm mean_accel
1.050000 -0.010600 2760.000000 0.200000
1.050000 -0.010600 2760.000000 0.400000
1.050000 -0.010600 2760.000000 0.600000
1.050000 0.010800 10877.000000 0.000000
1.050000 0.010800 10877.000000 -0.200000
1.050000 0.010800 10877.000000 0.200000
1.050000 0.010800 10877.000000 -0.400000
1.050000 0.010800 10877.000000 0.400000
1.050000 0.010800 10877.000000 0.600000
1.050000 -0.010800 2760.000000 0.000000
1.050000 -0.010800 2760.000000 -0.200000
1.050000 -0.010800 2760.000000 0.200000
1.050000 -0.010800 2760.000000 0.400000
1.050000 -0.010800 2760.000000 0.600000
1.050000 0.011000 10877.000000 0.000000
1.050000 0.011000 10877.000000 -0.200000
1.050000 0.011000 10877.000000 0.200000
1.050000 0.011000 10877.000000 -0.400000
1.050000 0.011000 10877.000000 0.400000
1.050000 0.011000 10877.000000 0.600000
1.050000 -0.011000 2760.000000 0.000000
1.050000 -0.011000 2760.000000 -0.200000
1.050000 -0.011000 2760.000000 0.200000
1.050000 -0.011000 2760.000000 0.400000
1.050000 -0.011000 2760.000000 0.600000
1.050000 0.011200 10877.000000 0.000000
1.050000 0.011200 10877.000000 -0.200000
1.050000 0.011200 10877.000000 0.200000
1.050000 0.011200 10877.000000 -0.400000
1.050000 0.011200 10877.000000 0.400000
1.050000 0.011200 10877.000000 0.600000
1.050000 -0.011200 2760.000000 0.000000
1.050000 -0.011200 2760.000000 -0.200000
1.050000 -0.011200 2760.000000 0.200000
1.050000 -0.011200 2760.000000 0.400000
1.050000 -0.011200 2760.000000 0.600000
1.050000 0.011400 10877.000000 0.000000
1.050000 0.011400 10877.000000 -0.200000
1.050000 0.011400 10877.000000 0.200000
1.050000 0.011400 10877.000000 -0.400000
1.050000 0.011400 10877.000000 0.400000
1.050000 0.011400 10877.000000 0.600000
1.050000 -0.011400 2760.000000 0.000000
1.050000 -0.011400 2760.000000 -0.200000
1.050000 -0.011400 2760.000000 0.200000
1.050000 -0.011400 2760.000000 0.400000
1.050000 -0.011400 2760.000000 0.600000
1.050000 0.011600 10877.000000 0.000000
1.050000 0.011600 10877.000000 -0.200000
1.050000 0.011600 10877.000000 0.200000
1.050000 0.011600 10877.000000 -0.400000
1.050000 0.011600 10877.000000 0.400000
1.050000 0.011600 10877.000000 0.600000
1.050000 -0.011600 2760.000000 0.000000
1.050000 -0.011600 2760.000000 -0.200000
1.050000 -0.011600 2760.000000 0.200000
1.050000 -0.011600 2760.000000 0.400000
1.050000 -0.011600 2760.000000 0.600000
1.050000 0.011800 10877.000000 0.000000
1.050000 0.011800 10877.000000 -0.200000
1.050000 0.011800 10877.000000 0.200000
1.050000 0.011800 10877.000000 -0.400000
1.050000 0.011800 10877.000000 0.400000
1.050000 0.011800 10877.000000 0.600000
1.050000 -0.011800 2760.000000 0.000000
1.050000 -0.011800 2760.000000 -0.200000
1.050000 -0.011800 2760.000000 0.200000
1.050000 -0.011800 2760.000000 0.400000
1.050000 -0.011800 2760.000000 0.600000
1.050000 0.012000 1242 0.000000
1.050000 0.012000 1242 0.400000
1.050000 -0.012000 1287 0.000000
1.050000 -0.012000 1287 0.400000
1.050000 0.012000 2753.000000 0.000000
1.050000 0.012000 2753.000000 -0.200000
1.050000 0.012000 2753.000000 0.200000
1.050000 0.012000 2753.000000 0.400000
1.050000 0.012000 2753.000000 0.600000
1.050000 -0.012000 2760.000000 0.000000
1.050000 -0.012000 2760.000000 -0.200000
1.050000 -0.012000 2760.000000 0.200000
1.050000 -0.012000 2760.000000 0.400000
1.050000 -0.012000 2760.000000 0.600000
1.050000 0.012200 2753.000000 0.000000
1.050000 0.012200 2753.000000 -0.200000
1.050000 0.012200 2753.000000 0.200000
1.050000 0.012200 2753.000000 0.400000
1.050000 0.012200 2753.000000 0.600000
1.050000 -0.012200 614.000000 0.200000
1.050000 -0.012200 614.000000 0.400000
1.050000 -0.012200 614.000000 0.600000
1.050000 -0.012200 614.000000 0.800000
1.050000 0.012400 2753.000000 0.000000
1.050000 0.012400 2753.000000 -0.200000
1.050000 0.012400 2753.000000 0.200000
1.050000 0.012400 2753.000000 0.400000
1.050000 0.012400 2753.000000 0.600000
1.050000 -0.012400 614.000000 0.200000
1.050000 -0.012400 614.000000 0.400000
1.050000 -0.012400 614.000000 0.600000
1.050000 -0.012400 614.000000 0.800000
1.050000 0.012600 2753.000000 0.000000
1.050000 0.012600 2753.000000 -0.200000
1.050000 0.012600 2753.000000 0.200000
1.050000 0.012600 2753.000000 0.400000
1.050000 0.012600 2753.000000 0.600000
1.050000 -0.012600 614.000000 0.200000
1.050000 -0.012600 614.000000 0.400000
1.050000 -0.012600 614.000000 0.600000
1.050000 -0.012600 614.000000 0.800000
1.050000 0.012800 2753.000000 0.000000
1.050000 0.012800 2753.000000 -0.200000
1.050000 0.012800 2753.000000 0.200000
1.050000 0.012800 2753.000000 0.400000
1.050000 0.012800 2753.000000 0.600000
1.050000 -0.012800 614.000000 0.200000
1.050000 -0.012800 614.000000 0.400000
1.050000 -0.012800 614.000000 0.600000
1.050000 -0.012800 614.000000 0.800000
1.050000 0.013000 2753.000000 0.000000
1.050000 0.013000 2753.000000 -0.200000
1.050000 0.013000 2753.000000 0.200000
1.050000 0.013000 2753.000000 0.400000
1.050000 0.013000 2753.000000 0.600000
1.050000 -0.013000 614.000000 0.200000
1.050000 -0.013000 614.000000 0.400000
1.050000 -0.013000 614.000000 0.600000
1.050000 -0.013000 614.000000 0.800000
1.050000 0.013200 2753.000000 0.000000
1.050000 0.013200 2753.000000 -0.200000
1.050000 0.013200 2753.000000 0.200000
1.050000 0.013200 2753.000000 0.400000
1.050000 0.013200 2753.000000 0.600000
1.050000 -0.013200 614.000000 0.200000
1.050000 -0.013200 614.000000 0.400000
1.050000 -0.013200 614.000000 0.600000
1.050000 -0.013200 614.000000 0.800000
1.050000 0.013400 2753.000000 0.000000
1.050000 0.013400 2753.000000 -0.200000
1.050000 0.013400 2753.000000 0.200000
1.050000 0.013400 2753.000000 0.400000
1.050000 0.013400 2753.000000 0.600000
1.050000 -0.013400 614.000000 0.200000
1.050000 -0.013400 614.000000 0.400000
1.050000 -0.013400 614.000000 0.600000
1.050000 -0.013400 614.000000 0.800000
1.050000 0.013600 2753.000000 0.000000
1.050000 0.013600 2753.000000 -0.200000
1.050000 0.013600 2753.000000 0.200000
1.050000 0.013600 2753.000000 0.400000
1.050000 0.013600 2753.000000 0.600000
1.050000 -0.013600 614.000000 0.200000
1.050000 -0.013600 614.000000 0.400000
1.050000 -0.013600 614.000000 0.600000
1.050000 -0.013600 614.000000 0.800000
1.050000 0.013800 2753.000000 0.000000
1.050000 0.013800 2753.000000 -0.200000
1.050000 0.013800 2753.000000 0.200000
1.050000 0.013800 2753.000000 0.400000
1.050000 0.013800 2753.000000 0.600000
1.050000 -0.013800 614.000000 0.200000
1.050000 -0.013800 614.000000 0.400000
1.050000 -0.013800 614.000000 0.600000
1.050000 -0.013800 614.000000 0.800000
1.050000 0.014000 2753.000000 0.000000
1.050000 0.014000 2753.000000 -0.200000
1.050000 0.014000 2753.000000 0.200000
1.050000 0.014000 2753.000000 0.400000
1.050000 0.014000 2753.000000 0.600000
1.050000 -0.014000 614.000000 0.200000
1.050000 -0.014000 614.000000 0.400000
1.050000 -0.014000 614.000000 0.600000
1.050000 -0.014000 614.000000 0.800000
1.050000 -0.014000 736 0.000000
1.050000 -0.014000 736 0.400000
1.050000 -0.014000 736 0.800000
1.050000 0.014000 741 0.000000
1.050000 0.014000 741 0.400000
1.050000 0.014000 741 0.800000
1.050000 0.014200 2753.000000 0.000000
1.050000 0.014200 2753.000000 -0.200000
1.050000 0.014200 2753.000000 0.200000
1.050000 0.014200 2753.000000 0.400000
1.050000 0.014200 2753.000000 0.600000
1.050000 -0.014200 614.000000 0.200000
1.050000 -0.014200 614.000000 0.400000
1.050000 -0.014200 614.000000 0.600000
1.050000 -0.014200 614.000000 0.800000
1.050000 0.014400 2753.000000 0.000000
1.050000 0.014400 2753.000000 -0.200000
1.050000 0.014400 2753.000000 0.200000
1.050000 0.014400 2753.000000 0.400000
1.050000 0.014400 2753.000000 0.600000
1.050000 -0.014400 614.000000 0.200000
1.050000 -0.014400 614.000000 0.400000
1.050000 -0.014400 614.000000 0.600000
1.050000 -0.014400 614.000000 0.800000
1.050000 0.014600 2753.000000 0.000000
1.050000 0.014600 2753.000000 -0.200000
1.050000 0.014600 2753.000000 0.200000
1.050000 0.014600 2753.000000 0.400000
1.050000 0.014600 2753.000000 0.600000
1.050000 -0.014600 614.000000 0.200000
1.050000 -0.014600 614.000000 0.400000
1.050000 -0.014600 614.000000 0.600000
1.050000 -0.014600 614.000000 0.800000
1.050000 0.014800 2753.000000 0.000000
1.050000 0.014800 2753.000000 -0.200000
1.050000 0.014800 2753.000000 0.200000
1.050000 0.014800 2753.000000 0.400000
1.050000 0.014800 2753.000000 0.600000
1.050000 -0.014800 614.000000 0.200000
1.050000 -0.014800 614.000000 0.400000
1.050000 -0.014800 614.000000 0.600000
1.050000 -0.014800 614.000000 0.800000
1.050000 0.015000 2753.000000 0.000000
1.050000 0.015000 2753.000000 -0.200000
1.050000 0.015000 2753.000000 0.200000
1.050000 0.015000 2753.000000 0.400000
1.050000 0.015000 2753.000000 0.600000
1.050000 -0.015000 614.000000 0.200000
1.050000 -0.015000 614.000000 0.400000
1.050000 -0.015000 614.000000 0.600000
1.050000 -0.015000 614.000000 0.800000
1.050000 0.015200 2753.000000 0.000000
1.050000 0.015200 2753.000000 -0.200000
1.050000 0.015200 2753.000000 0.200000
1.050000 0.015200 2753.000000 0.400000
1.050000 0.015200 2753.000000 0.600000
1.050000 -0.015200 614.000000 0.200000
1.050000 -0.015200 614.000000 0.400000
1.050000 -0.015200 614.000000 0.600000
1.050000 -0.015200 614.000000 0.800000
1.050000 0.015400 2753.000000 0.000000
1.050000 0.015400 2753.000000 -0.200000
1.050000 0.015400 2753.000000 0.200000
1.050000 0.015400 2753.000000 0.400000
1.050000 0.015400 2753.000000 0.600000
1.050000 -0.015400 614.000000 0.200000
1.050000 -0.015400 614.000000 0.400000
1.050000 -0.015400 614.000000 0.600000
1.050000 -0.015400 614.000000 0.800000
1.050000 0.015600 2753.000000 0.000000
1.050000 0.015600 2753.000000 -0.200000
1.050000 0.015600 2753.000000 0.200000
1.050000 0.015600 2753.000000 0.400000
1.050000 0.015600 2753.000000 0.600000
1.050000 -0.015600 614.000000 0.200000
1.050000 -0.015600 614.000000 0.400000
1.050000 -0.015600 614.000000 0.600000
1.050000 -0.015600 614.000000 0.800000
1.050000 0.015800 2753.000000 0.000000
1.050000 0.015800 2753.000000 -0.200000
1.050000 0.015800 2753.000000 0.200000
1.050000 0.015800 2753.000000 0.400000
1.050000 0.015800 2753.000000 0.600000
1.050000 -0.015800 614.000000 0.200000
1.050000 -0.015800 614.000000 0.400000
1.050000 -0.015800 614.000000 0.600000
1.050000 -0.015800 614.000000 0.800000
1.050000 0.016000 246 0.400000
1.050000 0.016000 246 0.800000
1.050000 -0.016000 250 0.400000
1.050000 -0.016000 250 0.800000
1.050000 0.016000 581.000000 0.200000
1.050000 0.016000 581.000000 0.400000
1.050000 0.016000 581.000000 0.600000
1.050000 0.016000 581.000000 0.800000
1.050000 -0.016000 614.000000 0.200000
1.050000 -0.016000 614.000000 0.400000
1.050000 -0.016000 614.000000 0.600000
1.050000 -0.016000 614.000000 0.800000
1.050000 -0.016200 32.000000 0.600000
1.050000 -0.016200 32.000000 0.800000
1.050000 0.016200 581.000000 0.200000
1.050000 0.016200 581.000000 0.400000
1.050000 0.016200 581.000000 0.600000
1.050000 0.016200 581.000000 0.800000
1.050000 -0.016400 32.000000 0.600000
1.050000 -0.016400 32.000000 0.800000
1.050000 0.016400 581.000000 0.200000
1.050000 0.016400 581.000000 0.400000
1.050000 0.016400 581.000000 0.600000
1.050000 0.016400 581.000000 0.800000
1.050000 -0.016600 32.000000 0.600000
1.050000 -0.016600 32.000000 0.800000
1.050000 0.016600 581.000000 0.200000
1.050000 0.016600 581.000000 0.400000
1.050000 0.016600 581.000000 0.600000
1.050000 0.016600 581.000000 0.800000
1.050000 -0.016800 32.000000 0.600000
1.050000 -0.016800 32.000000 0.800000
1.050000 0.016800 581.000000 0.200000
1.050000 0.016800 581.000000 0.400000
1.050000 0.016800 581.000000 0.600000
1.050000 0.016800 581.000000 0.800000
1.050000 -0.017000 32.000000 0.600000
1.050000 -0.017000 32.000000 0.800000
1.050000 0.017000 581.000000 0.200000
1.050000 0.017000 581.000000 0.400000
1.050000 0.017000 581.000000 0.600000
1.050000 0.017000 581.000000 0.800000
1.050000 -0.017200 32.000000 0.600000
1.050000 -0.017200 32.000000 0.800000
1.050000 0.017200 581.000000 0.200000
1.050000 0.017200 581.000000 0.400000
1.050000 0.017200 581.000000 0.600000
1.050000 0.017200 581.000000 0.800000
1.050000 -0.017400 32.000000 0.600000
1.050000 -0.017400 32.000000 0.800000
1.050000 0.017400 581.000000 0.200000
1.050000 0.017400 581.000000 0.400000
1.050000 0.017400 581.000000 0.600000
1.050000 0.017400 581.000000 0.800000
1.050000 -0.017600 32.000000 0.600000
1.050000 -0.017600 32.000000 0.800000
1.050000 0.017600 581.000000 0.200000
1.050000 0.017600 581.000000 0.400000
1.050000 0.017600 581.000000 0.600000
1.050000 0.017600 581.000000 0.800000
1.050000 -0.017800 32.000000 0.600000
1.050000 -0.017800 32.000000 0.800000
1.050000 0.017800 581.000000 0.200000
1.050000 0.017800 581.000000 0.400000
1.050000 0.017800 581.000000 0.600000
1.050000 0.017800 581.000000 0.800000
1.050000 -0.018000 32.000000 0.600000
1.050000 -0.018000 32.000000 0.800000
1.050000 0.018000 581.000000 0.200000
1.050000 0.018000 581.000000 0.400000
1.050000 0.018000 581.000000 0.600000
1.050000 0.018000 581.000000 0.800000
1.050000 0.018000 84 0.400000
1.050000 0.018000 84 0.800000
1.050000 -0.018000 91 0.400000
1.050000 -0.018000 91 0.800000
1.050000 -0.018200 32.000000 0.600000
1.050000 -0.018200 32.000000 0.800000
1.050000 0.018200 581.000000 0.200000
1.050000 0.018200 581.000000 0.400000
1.050000 0.018200 581.000000 0.600000
1.050000 0.018200 581.000000 0.800000
1.050000 -0.018400 32.000000 0.600000
1.050000 -0.018400 32.000000 0.800000
1.050000 0.018400 581.000000 0.200000
1.050000 0.018400 581.000000 0.400000
1.050000 0.018400 581.000000 0.600000
1.050000 0.018400 581.000000 0.800000
1.050000 -0.018600 32.000000 0.600000
1.050000 -0.018600 32.000000 0.800000
1.050000 0.018600 581.000000 0.200000
1.050000 0.018600 581.000000 0.400000
1.050000 0.018600 581.000000 0.600000
1.050000 0.018600 581.000000 0.800000
1.050000 -0.018800 32.000000 0.600000
1.050000 -0.018800 32.000000 0.800000
1.050000 0.018800 581.000000 0.200000
1.050000 0.018800 581.000000 0.400000
1.050000 0.018800 581.000000 0.600000
1.050000 0.018800 581.000000 0.800000
1.050000 -0.019000 32.000000 0.600000
1.050000 -0.019000 32.000000 0.800000
1.050000 0.019000 581.000000 0.200000
1.050000 0.019000 581.000000 0.400000
1.050000 0.019000 581.000000 0.600000
1.050000 0.019000 581.000000 0.800000
1.050000 -0.019200 32.000000 0.600000
1.050000 -0.019200 32.000000 0.800000
1.050000 0.019200 581.000000 0.200000
1.050000 0.019200 581.000000 0.400000
1.050000 0.019200 581.000000 0.600000
1.050000 0.019200 581.000000 0.800000
1.050000 -0.019400 32.000000 0.600000
1.050000 -0.019400 32.000000 0.800000
1.050000 0.019400 581.000000 0.200000
1.050000 0.019400 581.000000 0.400000
1.050000 0.019400 581.000000 0.600000
1.050000 0.019400 581.000000 0.800000
1.050000 -0.019600 32.000000 0.600000
1.050000 -0.019600 32.000000 0.800000
1.050000 0.019600 581.000000 0.200000
1.050000 0.019600 581.000000 0.400000
1.050000 0.019600 581.000000 0.600000
1.050000 0.019600 581.000000 0.800000
1.050000 -0.019800 32.000000 0.600000
1.050000 -0.019800 32.000000 0.800000
1.050000 0.019800 581.000000 0.200000
1.050000 0.019800 581.000000 0.400000
1.050000 0.019800 581.000000 0.600000
1.050000 0.019800 581.000000 0.800000
1.050000 0.020000 14 0.800000
1.050000 -0.020000 17 0.800000
1.050000 -0.020000 32.000000 0.600000
1.050000 0.020000 32.000000 0.600000
1.050000 -0.020000 32.000000 0.800000
1.050000 0.020000 32.000000 0.800000
1.050000 0.020200 32.000000 0.600000
1.050000 0.020200 32.000000 0.800000
1.050000 0.020400 32.000000 0.600000
1.050000 0.020400 32.000000 0.800000
1.050000 0.020600 32.000000 0.600000
1.050000 0.020600 32.000000 0.800000
1.050000 0.020800 32.000000 0.600000
1.050000 0.020800 32.000000 0.800000
1.050000 0.021000 32.000000 0.600000
1.050000 0.021000 32.000000 0.800000
1.050000 0.021200 32.000000 0.600000
1.050000 0.021200 32.000000 0.800000
1.050000 0.021400 32.000000 0.600000
1.050000 0.021400 32.000000 0.800000
1.050000 0.021600 32.000000 0.600000
1.050000 0.021600 32.000000 0.800000
1.050000 0.021800 32.000000 0.600000
1.050000 0.021800 32.000000 0.800000
1.050000 0.022000 32.000000 0.600000
1.050000 0.022000 32.000000 0.800000
1.050000 0.022200 32.000000 0.600000
1.050000 0.022200 32.000000 0.800000
1.050000 0.022400 32.000000 0.600000
1.050000 0.022400 32.000000 0.800000
1.050000 0.022600 32.000000 0.600000
1.050000 0.022600 32.000000 0.800000
1.050000 0.022800 32.000000 0.600000
1.050000 0.022800 32.000000 0.800000
1.050000 0.023000 32.000000 0.600000
1.050000 0.023000 32.000000 0.800000
1.050000 0.023200 32.000000 0.600000
1.050000 0.023200 32.000000 0.800000
1.050000 0.023400 32.000000 0.600000
1.050000 0.023400 32.000000 0.800000
1.050000 0.023600 32.000000 0.600000
1.050000 0.023600 32.000000 0.800000
1.050000 0.023800 32.000000 0.600000
1.050000 0.023800 32.000000 0.800000
1.052000 -0.000000 109499.000000 0.000000
1.052000 -0.000000 109499.000000 -0.200000
1.052000 -0.000000 109499.000000 0.200000
1.052000 -0.000000 109499.000000 -0.400000
1.052000 -0.000000 109499.000000 0.400000
1.052000 -0.000000 109499.000000 -0.600000
1.052000 0.000200 109499.000000 0.000000
1.052000 0.000200 109499.000000 -0.200000
1.052000 0.000200 109499.000000 0.200000
1.052000 0.000200 109499.000000 -0.400000
1.052000 0.000200 109499.000000 0.400000
1.052000 0.000200 109499.000000 -0.600000
1.052000 -0.000200 49519.000000 0.000000
1.052000 -0.000200 49519.000000 -0.200000
1.052000 -0.000200 49519.000000 0.200000
1.052000 -0.000200 49519.000000 -0.400000
1.052000 -0.000200 49519.000000 0.400000
1.052000 -0.000200 49519.000000 -0.600000
1.052000 0.000400 109499.000000 0.000000
1.052000 0.000400 109499.000000 -0.200000
1.052000 0.000400 109499.000000 0.200000
1.052000 0.000400 109499.000000 -0.400000
1.052000 0.000400 109499.000000 0.400000
1.052000 0.000400 109499.000000 -0.600000
1.052000 -0.000400 49519.000000 0.000000
1.052000 -0.000400 49519.000000 -0.200000
1.052000 -0.000400 49519.000000 0.200000
1.052000 -0.000400 49519.000000 -0.400000
1.052000 -0.000400 49519.000000 0.400000
1.052000 -0.000400 49519.000000 -0.600000
1.052000 0.000600 109499.000000 0.000000
1.052000 0.000600 109499.000000 -0.200000
1.052000 0.000600 109499.000000 0.200000
1.052000 0.000600 109499.000000 -0.400000
1.052000 0.000600 109499.000000 0.400000
1.052000 0.000600 109499.000000 -0.600000
1.052000 -0.000600 49519.000000 0.000000
1.052000 -0.000600 49519.000000 -0.200000
1.052000 -0.000600 49519.000000 0.200000
1.052000 -0.000600 49519.000000 -0.400000
1.052000 -0.000600 49519.000000 0.400000
1.052000 -0.000600 49519.000000 -0.600000
1.052000 0.000800 109499.000000 0.000000
1.052000 0.000800 109499.000000 -0.200000
1.052000 0.000800 109499.000000 0.200000
1.052000 0.000800 109499.000000 -0.400000
1.052000 0.000800 109499.000000 0.400000
1.052000 0.000800 109499.000000 -0.600000
1.052000 -0.000800 49519.000000 0.000000
1.052000 -0.000800 49519.000000 -0.200000
1.052000 -0.000800 49519.000000 0.200000
1.052000 -0.000800 49519.000000 -0.400000
1.052000 -0.000800 49519.000000 0.400000
1.052000 -0.000800 49519.000000 -0.600000
1.052000 0.001000 109499.000000 0.000000
1.052000 0.001000 109499.000000 -0.200000
1.052000 0.001000 109499.000000 0.200000
